Order ID,Date,Item Name,Item Type,Item_Price,Quantity,Revenue,Transaction_Type,Received_by,Time_of_sale,Month,Day
671,"Sunday, October 9, 2022",Sandwich,Fastfood,60,2,120,Online,Mr.,Afternoon,Oct,Sun
672,"Thursday, November 24, 2022",Cold coffee,Beverages,40,3,120,Cash,Mrs.,Evening,Nov,Thu
677,"Thursday, May 19, 2022",Cold coffee,Beverages,40,3,120,Online,Mrs.,Morning,May,Thu
689,"Saturday, August 13, 2022",Vadapav,Fastfood,20,6,120,Cash,Mrs.,Afternoon,Aug,Sat
725,"Monday, July 4, 2022",Vadapav,Fastfood,20,6,120,Online,Mrs.,Afternoon,Jul,Mon
747,"Saturday, January 14, 2023",Cold coffee,Beverages,40,3,120,Cash,Mrs.,Midnight,Jan,Sat
828,"Thursday, August 18, 2022",Panipuri,Fastfood,20,6,120,Cash,Mr.,Evening,Aug,Thu
853,"Friday, February 17, 2023",Cold coffee,Beverages,40,3,120,Online,Mrs.,Midnight,Feb,Fri
881,"Wednesday, May 25, 2022",Sandwich,Fastfood,60,2,120,Cash,Mr.,Midnight,May,Wed
897,"Monday, August 22, 2022",Aalopuri,Fastfood,20,6,120,Online,Mr.,Morning,Aug,Mon
912,"Saturday, September 17, 2022",Aalopuri,Fastfood,20,6,120,Cash,Mr.,Evening,Sep,Sat
918,"Saturday, November 12, 2022",Panipuri,Fastfood,20,6,120,Cash,Mr.,Evening,Nov,Sat
923,"Monday, May 30, 2022",Cold coffee,Beverages,40,3,120,Online,Mr.,Morning,May,Mon
943,"Thursday, June 30, 2022",Vadapav,Fastfood,20,6,120,Cash,Mrs.,Night,Jun,Thu
953,"Thursday, November 10, 2022",Sandwich,Fastfood,60,2,120,Online,Mrs.,Afternoon,Nov,Thu
963,"Wednesday, October 5, 2022",Vadapav,Fastfood,20,6,120,Cash,Mrs.,Morning,Oct,Wed
10,"Friday, September 16, 2022",Panipuri,Fastfood,20,5,100,Online,Mr.,Afternoon,Sep,Fri
26,"Thursday, August 18, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Afternoon,Aug,Thu
30,"Saturday, January 28, 2023",Frankie,Fastfood,50,2,100,Cash,Mrs.,Night,Jan,Sat
59,"Friday, July 1, 2022",Vadapav,Fastfood,20,5,100,Cash,Mr.,Morning,Jul,Fri
66,"Tuesday, April 5, 2022",Frankie,Fastfood,50,2,100,Cash,Mrs.,Morning,Apr,Tue
73,"Friday, July 29, 2022",Panipuri,Fastfood,20,5,100,Cash,Mr.,Midnight,Jul,Fri
108,"Saturday, August 6, 2022",Panipuri,Fastfood,20,5,100,Online,Mr.,Afternoon,Aug,Sat
120,"Sunday, July 10, 2022",Frankie,Fastfood,50,2,100,Cash,Mrs.,Evening,Jul,Sun
133,"Tuesday, December 20, 2022",Aalopuri,Fastfood,20,5,100,Online,Mr.,Midnight,Dec,Tue
186,"Wednesday, March 15, 2023",Frankie,Fastfood,50,2,100,Online,Mr.,Afternoon,Mar,Wed
233,"Sunday, July 31, 2022",Panipuri,Fastfood,20,5,100,Cash,Mr.,Morning,Jul,Sun
243,"Saturday, November 12, 2022",Panipuri,Fastfood,20,5,100,Cash,Mrs.,Midnight,Nov,Sat
262,"Sunday, March 5, 2023",Vadapav,Fastfood,20,5,100,Cash,Mrs.,Evening,Mar,Sun
292,"Monday, January 16, 2023",Frankie,Fastfood,50,2,100,Cash,Mrs.,Midnight,Jan,Mon
349,"Wednesday, August 17, 2022",Panipuri,Fastfood,20,5,100,Cash,Mrs.,Evening,Aug,Wed
370,"Saturday, May 28, 2022",Panipuri,Fastfood,20,5,100,Cash,Mrs.,Midnight,May,Sat
371,"Tuesday, October 18, 2022",Vadapav,Fastfood,20,5,100,Online,Mrs.,Night,Oct,Tue
385,"Monday, April 25, 2022",Vadapav,Fastfood,20,5,100,Cash,Mr.,Morning,Apr,Mon
481,"Saturday, October 29, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Evening,Oct,Sat
533,"Sunday, February 5, 2023",Frankie,Fastfood,50,2,100,Cash,Mrs.,Night,Feb,Sun
558,"Saturday, October 1, 2022",Panipuri,Fastfood,20,5,100,Online,Mr.,Morning,Oct,Sat
570,"Thursday, September 15, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Morning,Sep,Thu
573,"Wednesday, September 7, 2022",Frankie,Fastfood,50,2,100,Cash,Mr.,Afternoon,Sep,Wed
613,"Friday, June 10, 2022",Vadapav,Fastfood,20,5,100,Online,Mrs.,Night,Jun,Fri
619,"Friday, September 9, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mrs.,Morning,Sep,Fri
644,"Friday, February 3, 2023",Panipuri,Fastfood,20,5,100,Online,Mrs.,Evening,Feb,Fri
684,"Sunday, September 18, 2022",Vadapav,Fastfood,20,5,100,Cash,Mr.,Afternoon,Sep,Sun
727,"Thursday, August 25, 2022",Aalopuri,Fastfood,20,5,100,Cash,Mrs.,Midnight,Aug,Thu
741,"Saturday, July 16, 2022",Aalopuri,Fastfood,20,5,100,Online,Mr.,Afternoon,Jul,Sat
771,"Monday, August 15, 2022",Panipuri,Fastfood,20,5,100,Online,Mrs.,Midnight,Aug,Mon
782,"Friday, December 16, 2022",Aalopuri,Fastfood,20,5,100,Online,Mr.,Night,Dec,Fri
803,"Saturday, August 27, 2022",Vadapav,Fastfood,20,5,100,Cash,Mr.,Night,Aug,Sat
812,"Monday, August 8, 2022",Panipuri,Fastfood,20,5,100,Cash,Mr.,Afternoon,Aug,Mon
832,"Monday, June 6, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Morning,Jun,Mon
839,"Sunday, May 8, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mrs.,Afternoon,May,Sun
846,"Wednesday, April 20, 2022",Aalopuri,Fastfood,20,5,100,Online,Mr.,Afternoon,Apr,Wed
855,"Sunday, October 23, 2022",Vadapav,Fastfood,20,5,100,Online,Mr.,Evening,Oct,Sun
883,"Wednesday, August 24, 2022",Aalopuri,Fastfood,20,5,100,Online,Mrs.,Midnight,Aug,Wed
885,"Sunday, October 16, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mr.,Evening,Oct,Sun
886,"Thursday, July 21, 2022",Sugarcane juice,Beverages,25,4,100,Cash,Mrs.,Night,Jul,Thu
970,"Monday, November 21, 2022",Aalopuri,Fastfood,20,5,100,Online,Mrs.,Afternoon,Nov,Mon
971,"Sunday, October 2, 2022",Frankie,Fastfood,50,2,100,Cash,Mrs.,Morning,Oct,Sun
978,"Saturday, October 8, 2022",Frankie,Fastfood,50,2,100,Online,Mr.,Night,Oct,Sat
999,"Saturday, August 27, 2022",Panipuri,Fastfood,20,5,100,Cash,Mrs.,Afternoon,Aug,Sat
32,"Friday, May 6, 2022",Aalopuri,Fastfood,20,4,80,Cash,Mr.,Morning,May,Fri
60,"Saturday, June 11, 2022",Cold coffee,Beverages,40,2,80,Online,Mr.,Night,Jun,Sat
65,"Monday, July 25, 2022",Aalopuri,Fastfood,20,4,80,Cash,Mr.,Morning,Jul,Mon
68,"Saturday, December 17, 2022",Cold coffee,Beverages,40,2,80,Cash,Mr.,Night,Dec,Sat
78,"Saturday, October 1, 2022",Vadapav,Fastfood,20,4,80,Cash,Mrs.,Evening,Oct,Sat
93,"Sunday, July 3, 2022",Cold coffee,Beverages,40,2,80,Online,Mrs.,Midnight,Jul,Sun
132,"Monday, December 5, 2022",Vadapav,Fastfood,20,4,80,Online,Mrs.,Night,Dec,Mon
141,"Wednesday, June 15, 2022",Aalopuri,Fastfood,20,4,80,Cash,Mr.,Evening,Jun,Wed
173,"Friday, January 20, 2023",Cold coffee,Beverages,40,2,80,Online,Mr.,Night,Jan,Fri
194,"Thursday, December 15, 2022",Vadapav,Fastfood,20,4,80,Cash,Mrs.,Morning,Dec,Thu
205,"Monday, October 17, 2022",Vadapav,Fastfood,20,4,80,Cash,Mr.,Afternoon,Oct,Mon
206,"Wednesday, July 27, 2022",Aalopuri,Fastfood,20,4,80,Cash,Mr.,Night,Jul,Wed
305,"Sunday, March 5, 2023",Panipuri,Fastfood,20,4,80,Cash,Mrs.,Morning,Mar,Sun
310,"Monday, April 25, 2022",Vadapav,Fastfood,20,4,80,Cash,Mr.,Afternoon,Apr,Mon
323,"Thursday, December 29, 2022",Aalopuri,Fastfood,20,4,80,Cash,Mr.,Morning,Dec,Thu
331,"Sunday, August 21, 2022",Panipuri,Fastfood,20,4,80,Online,Mrs.,Evening,Aug,Sun
353,"Wednesday, May 18, 2022",Vadapav,Fastfood,20,4,80,Online,Mrs.,Midnight,May,Wed
360,"Thursday, October 6, 2022",Cold coffee,Beverages,40,2,80,Online,Mrs.,Midnight,Oct,Thu
364,"Tuesday, October 11, 2022",Cold coffee,Beverages,40,2,80,Online,Mr.,Night,Oct,Tue
368,"Wednesday, August 31, 2022",Cold coffee,Beverages,40,2,80,Cash,Mr.,Night,Aug,Wed
408,"Wednesday, October 5, 2022",Vadapav,Fastfood,20,4,80,Online,Mr.,Midnight,Oct,Wed
421,"Friday, March 24, 2023",Cold coffee,Beverages,40,2,80,Online,Mr.,Midnight,Mar,Fri
493,"Sunday, October 2, 2022",Cold coffee,Beverages,40,2,80,Online,Mr.,Morning,Oct,Sun
500,"Friday, April 8, 2022",Vadapav,Fastfood,20,4,80,Online,Mrs.,Midnight,Apr,Fri
511,"Tuesday, August 2, 2022",Panipuri,Fastfood,20,4,80,Cash,Mrs.,Night,Aug,Tue
554,"Thursday, March 9, 2023",Panipuri,Fastfood,20,4,80,Cash,Mrs.,Afternoon,Mar,Thu
564,"Tuesday, September 27, 2022",Cold coffee,Beverages,40,2,80,Cash,Mr.,Morning,Sep,Tue
668,"Wednesday, May 11, 2022",Aalopuri,Fastfood,20,4,80,Online,Mr.,Morning,May,Wed
904,"Sunday, March 12, 2023",Aalopuri,Fastfood,20,4,80,Cash,Mrs.,Midnight,Mar,Sun
937,"Wednesday, June 22, 2022",Panipuri,Fastfood,20,4,80,Cash,Mr.,Night,Jun,Wed
945,"Sunday, May 15, 2022",Cold coffee,Beverages,40,2,80,Online,Mrs.,Afternoon,May,Sun
62,"Monday, October 17, 2022",Sugarcane juice,Beverages,25,3,75,Cash,Mr.,Afternoon,Oct,Mon
99,"Sunday, September 11, 2022",Sugarcane juice,Beverages,25,3,75,Cash,Mr.,Evening,Sep,Sun
231,"Saturday, April 16, 2022",Sugarcane juice,Beverages,25,3,75,Cash,Mr.,Night,Apr,Sat
249,"Wednesday, October 26, 2022",Sugarcane juice,Beverages,25,3,75,Online,Mrs.,Afternoon,Oct,Wed
377,"Friday, May 20, 2022",Sugarcane juice,Beverages,25,3,75,Online,Mrs.,Evening,May,Fri
549,"Friday, April 15, 2022",Sugarcane juice,Beverages,25,3,75,Online,Mr.,Afternoon,Apr,Fri
696,"Thursday, February 23, 2023",Sugarcane juice,Beverages,25,3,75,Online,Mrs.,Evening,Feb,Thu
15,"Friday, February 3, 2023",Aalopuri,Fastfood,20,3,60,Cash,Mrs.,Evening,Feb,Fri
25,"Wednesday, August 31, 2022",Sandwich,Fastfood,60,1,60,Online,Mrs.,Evening,Aug,Wed
85,"Friday, August 19, 2022",Aalopuri,Fastfood,20,3,60,Online,Mrs.,Night,Aug,Fri
101,"Sunday, March 26, 2023",Vadapav,Fastfood,20,3,60,Online,Mrs.,Morning,Mar,Sun
118,"Wednesday, July 6, 2022",Sandwich,Fastfood,60,1,60,Online,Mr.,Midnight,Jul,Wed
122,"Sunday, April 24, 2022",Panipuri,Fastfood,20,3,60,Cash,Mrs.,Night,Apr,Sun
154,"Tuesday, December 13, 2022",Vadapav,Fastfood,20,3,60,Cash,Mr.,Night,Dec,Tue
213,"Thursday, September 29, 2022",Vadapav,Fastfood,20,3,60,Cash,Mrs.,Midnight,Sep,Thu
221,"Sunday, March 26, 2023",Sandwich,Fastfood,60,1,60,Online,Mr.,Evening,Mar,Sun
256,"Thursday, March 16, 2023",Aalopuri,Fastfood,20,3,60,Online,Mrs.,Midnight,Mar,Thu
285,"Tuesday, June 28, 2022",Aalopuri,Fastfood,20,3,60,Cash,Mr.,Night,Jun,Tue
287,"Saturday, August 6, 2022",Aalopuri,Fastfood,20,3,60,Cash,Mr.,Morning,Aug,Sat
328,"Thursday, June 16, 2022",Vadapav,Fastfood,20,3,60,Online,Mr.,Evening,Jun,Thu
394,"Sunday, April 3, 2022",Sandwich,Fastfood,60,1,60,Cash,Mrs.,Morning,Apr,Sun
417,"Monday, January 16, 2023",Panipuri,Fastfood,20,3,60,Cash,Mr.,Evening,Jan,Mon
435,"Sunday, May 8, 2022",Sandwich,Fastfood,60,1,60,Cash,Mrs.,Afternoon,May,Sun
453,"Thursday, October 20, 2022",Sandwich,Fastfood,60,1,60,Online,Mrs.,Midnight,Oct,Thu
454,"Tuesday, March 7, 2023",Sandwich,Fastfood,60,1,60,Online,Mrs.,Evening,Mar,Tue
462,"Sunday, April 24, 2022",Vadapav,Fastfood,20,3,60,Cash,Mr.,Morning,Apr,Sun
508,"Saturday, December 10, 2022",Sandwich,Fastfood,60,1,60,Cash,Mr.,Night,Dec,Sat
512,"Wednesday, January 11, 2023",Panipuri,Fastfood,20,3,60,Cash,Mrs.,Afternoon,Jan,Wed
525,"Wednesday, May 4, 2022",Vadapav,Fastfood,20,3,60,Cash,Mr.,Midnight,May,Wed
537,"Wednesday, January 25, 2023",Panipuri,Fastfood,20,3,60,Cash,Mr.,Evening,Jan,Wed
539,"Wednesday, September 7, 2022",Panipuri,Fastfood,20,3,60,Online,Mr.,Evening,Sep,Wed
612,"Monday, February 6, 2023",Aalopuri,Fastfood,20,3,60,Online,Mr.,Midnight,Feb,Mon
647,"Sunday, June 5, 2022",Vadapav,Fastfood,20,3,60,Cash,Mr.,Afternoon,Jun,Sun
662,"Wednesday, February 15, 2023",Panipuri,Fastfood,20,3,60,Online,Mrs.,Afternoon,Feb,Wed
667,"Wednesday, September 28, 2022",Vadapav,Fastfood,20,3,60,Cash,Mrs.,Evening,Sep,Wed
678,"Monday, May 23, 2022",Aalopuri,Fastfood,20,3,60,Online,Mr.,Evening,May,Mon
685,"Friday, May 20, 2022",Aalopuri,Fastfood,20,3,60,Cash,Mrs.,Afternoon,May,Fri
704,"Sunday, August 14, 2022",Sandwich,Fastfood,60,1,60,Online,Mrs.,Evening,Aug,Sun
711,"Sunday, October 30, 2022",Aalopuri,Fastfood,20,3,60,Cash,Mr.,Afternoon,Oct,Sun
712,"Saturday, December 17, 2022",Vadapav,Fastfood,20,3,60,Online,Mrs.,Midnight,Dec,Sat
715,"Tuesday, April 12, 2022",Sandwich,Fastfood,60,1,60,Online,Mr.,Morning,Apr,Tue
758,"Sunday, September 25, 2022",Vadapav,Fastfood,20,3,60,Cash,Mrs.,Evening,Sep,Sun
790,"Wednesday, July 20, 2022",Panipuri,Fastfood,20,3,60,Cash,Mrs.,Evening,Jul,Wed
791,"Thursday, April 7, 2022",Vadapav,Fastfood,20,3,60,Cash,Mr.,Midnight,Apr,Thu
806,"Monday, May 23, 2022",Vadapav,Fastfood,20,3,60,Online,Mr.,Evening,May,Mon
810,"Tuesday, December 27, 2022",Vadapav,Fastfood,20,3,60,Online,Mr.,Morning,Dec,Tue
820,"Friday, February 24, 2023",Aalopuri,Fastfood,20,3,60,Cash,Mr.,Midnight,Feb,Fri
850,"Saturday, August 20, 2022",Vadapav,Fastfood,20,3,60,Online,Mrs.,Afternoon,Aug,Sat
887,"Monday, October 24, 2022",Aalopuri,Fastfood,20,3,60,Cash,Mr.,Morning,Oct,Mon
911,"Saturday, April 9, 2022",Sandwich,Fastfood,60,1,60,Cash,Mr.,Evening,Apr,Sat
954,"Tuesday, January 31, 2023",Aalopuri,Fastfood,20,3,60,Cash,Mrs.,Midnight,Jan,Tue
957,"Wednesday, February 8, 2023",Panipuri,Fastfood,20,3,60,Online,Mrs.,Midnight,Feb,Wed
987,"Wednesday, January 4, 2023",Vadapav,Fastfood,20,3,60,Cash,Mrs.,Evening,Jan,Wed
1000,"Sunday, May 29, 2022",Aalopuri,Fastfood,20,3,60,Online,Mrs.,Midnight,May,Sun
241,"Monday, June 6, 2022",Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Afternoon,Jun,Mon
260,"Saturday, September 10, 2022",Sugarcane juice,Beverages,25,2,50,Online,Mrs.,Night,Sep,Sat
362,"Friday, December 30, 2022",Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Morning,Dec,Fri
407,"Monday, January 2, 2023",Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Evening,Jan,Mon
498,"Thursday, June 16, 2022",Frankie,Fastfood,50,1,50,Cash,Mr.,Midnight,Jun,Thu
617,"Tuesday, June 28, 2022",Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Night,Jun,Tue
618,"Friday, April 8, 2022",Frankie,Fastfood,50,1,50,Online,Mr.,Evening,Apr,Fri
643,"Thursday, October 20, 2022",Sugarcane juice,Beverages,25,2,50,Cash,Mr.,Afternoon,Oct,Thu
750,"Wednesday, February 1, 2023",Frankie,Fastfood,50,1,50,Online,Mr.,Evening,Feb,Wed
807,"Monday, June 13, 2022",Frankie,Fastfood,50,1,50,Online,Mrs.,Midnight,Jun,Mon
985,"Tuesday, June 14, 2022",Frankie,Fastfood,50,1,50,Cash,Mrs.,Afternoon,Jun,Tue
39,"Saturday, May 14, 2022",Vadapav,Fastfood,20,2,40,Online,Mr.,Evening,May,Sat
64,"Friday, December 9, 2022",Cold coffee,Beverages,40,1,40,Cash,Mr.,Morning,Dec,Fri
110,"Wednesday, November 16, 2022",Panipuri,Fastfood,20,2,40,Online,Mrs.,Morning,Nov,Wed
158,"Monday, May 16, 2022",Aalopuri,Fastfood,20,2,40,Cash,Mr.,Midnight,May,Mon
174,"Saturday, September 3, 2022",Aalopuri,Fastfood,20,2,40,Online,Mr.,Evening,Sep,Sat
178,"Friday, December 9, 2022",Aalopuri,Fastfood,20,2,40,Cash,Mrs.,Morning,Dec,Fri
182,"Saturday, July 2, 2022",Cold coffee,Beverages,40,1,40,Cash,Mr.,Midnight,Jul,Sat
190,"Tuesday, April 26, 2022",Cold coffee,Beverages,40,1,40,Online,Mr.,Evening,Apr,Tue
192,"Wednesday, October 26, 2022",Vadapav,Fastfood,20,2,40,Online,Mr.,Night,Oct,Wed
209,"Sunday, December 4, 2022",Aalopuri,Fastfood,20,2,40,Cash,Mr.,Night,Dec,Sun
245,"Monday, October 3, 2022",Vadapav,Fastfood,20,2,40,Cash,Mrs.,Morning,Oct,Mon
263,"Sunday, June 19, 2022",Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,Jun,Sun
269,"Thursday, December 22, 2022",Panipuri,Fastfood,20,2,40,Cash,Mrs.,Midnight,Dec,Thu
283,"Saturday, July 2, 2022",Panipuri,Fastfood,20,2,40,Cash,Mrs.,Midnight,Jul,Sat
312,"Wednesday, December 28, 2022",Cold coffee,Beverages,40,1,40,Cash,Mrs.,Night,Dec,Wed
313,"Tuesday, April 19, 2022",Cold coffee,Beverages,40,1,40,Cash,Mr.,Midnight,Apr,Tue
332,"Friday, February 17, 2023",Aalopuri,Fastfood,20,2,40,Cash,Mrs.,Afternoon,Feb,Fri
378,"Sunday, April 24, 2022",Vadapav,Fastfood,20,2,40,Cash,Mrs.,Midnight,Apr,Sun
397,"Wednesday, July 6, 2022",Aalopuri,Fastfood,20,2,40,Online,Mrs.,Afternoon,Jul,Wed
437,"Wednesday, August 31, 2022",Cold coffee,Beverages,40,1,40,Cash,Mr.,Morning,Aug,Wed
460,"Sunday, November 20, 2022",Aalopuri,Fastfood,20,2,40,Cash,Mr.,Morning,Nov,Sun
468,"Thursday, September 8, 2022",Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,Sep,Thu
491,"Tuesday, May 31, 2022",Vadapav,Fastfood,20,2,40,Online,Mrs.,Midnight,May,Tue
534,"Monday, May 16, 2022",Vadapav,Fastfood,20,2,40,Online,Mrs.,Night,May,Mon
579,"Wednesday, April 27, 2022",Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,Apr,Wed
596,"Tuesday, April 26, 2022",Cold coffee,Beverages,40,1,40,Online,Mrs.,Night,Apr,Tue
611,"Saturday, June 25, 2022",Aalopuri,Fastfood,20,2,40,Online,Mrs.,Morning,Jun,Sat
614,"Monday, December 19, 2022",Vadapav,Fastfood,20,2,40,Cash,Mr.,Morning,Dec,Mon
621,"Monday, February 13, 2023",Aalopuri,Fastfood,20,2,40,Online,Mrs.,Evening,Feb,Mon
659,"Saturday, January 21, 2023",Panipuri,Fastfood,20,2,40,Online,Mr.,Afternoon,Jan,Sat
699,"Friday, September 9, 2022",Cold coffee,Beverages,40,1,40,Online,Mr.,Evening,Sep,Fri
707,"Friday, December 16, 2022",Panipuri,Fastfood,20,2,40,Online,Mr.,Night,Dec,Fri
718,"Wednesday, December 28, 2022",Aalopuri,Fastfood,20,2,40,Online,Mr.,Afternoon,Dec,Wed
745,"Sunday, September 11, 2022",Aalopuri,Fastfood,20,2,40,Online,Mr.,Evening,Sep,Sun
751,"Friday, September 16, 2022",Vadapav,Fastfood,20,2,40,Cash,Mr.,Afternoon,Sep,Fri
752,"Saturday, June 4, 2022",Panipuri,Fastfood,20,2,40,Online,Mrs.,Morning,Jun,Sat
785,"Wednesday, December 7, 2022",Aalopuri,Fastfood,20,2,40,Online,Mr.,Afternoon,Dec,Wed
787,"Saturday, March 25, 2023",Aalopuri,Fastfood,20,2,40,Cash,Mrs.,Afternoon,Mar,Sat
792,"Saturday, February 25, 2023",Vadapav,Fastfood,20,2,40,Cash,Mrs.,Morning,Feb,Sat
824,"Wednesday, January 18, 2023",Vadapav,Fastfood,20,2,40,Online,Mrs.,Evening,Jan,Wed
833,"Thursday, September 1, 2022",Panipuri,Fastfood,20,2,40,Online,Mrs.,Evening,Sep,Thu
836,"Wednesday, August 31, 2022",Vadapav,Fastfood,20,2,40,Cash,Mrs.,Midnight,Aug,Wed
842,"Wednesday, May 25, 2022",Panipuri,Fastfood,20,2,40,Cash,Mrs.,Evening,May,Wed
936,"Wednesday, August 10, 2022",Panipuri,Fastfood,20,2,40,Cash,Mr.,Midnight,Aug,Wed
944,"Thursday, May 12, 2022",Aalopuri,Fastfood,20,2,40,Cash,Mr.,Midnight,May,Thu
994,"Tuesday, November 1, 2022",Panipuri,Fastfood,20,2,40,Online,Mrs.,Evening,Nov,Tue
159,"Monday, October 3, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mrs.,Afternoon,Oct,Mon
220,"Friday, May 13, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mr.,Afternoon,May,Fri
303,"Saturday, July 2, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Midnight,Jul,Sat
339,"Thursday, February 16, 2023",Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Midnight,Feb,Thu
384,"Saturday, October 22, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Afternoon,Oct,Sat
450,"Friday, May 20, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Morning,May,Fri
560,"Saturday, December 10, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mr.,Evening,Dec,Sat
571,"Monday, November 28, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Evening,Nov,Mon
663,"Sunday, February 5, 2023",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Night,Feb,Sun
753,"Sunday, June 26, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mr.,Midnight,Jun,Sun
760,"Monday, November 14, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mrs.,Evening,Nov,Mon
805,"Sunday, May 8, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Afternoon,May,Sun
843,"Monday, July 4, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Morning,Jul,Mon
873,"Monday, May 9, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Night,May,Mon
973,"Tuesday, June 7, 2022",Sugarcane juice,Beverages,25,1,25,Cash,Mrs.,Morning,Jun,Tue
995,"Saturday, June 18, 2022",Sugarcane juice,Beverages,25,1,25,Online,Mr.,Night,Jun,Sat
3,"Sunday, November 20, 2022",Vadapav,Fastfood,20,1,20,Cash,Mr.,Afternoon,Nov,Sun
9,"Friday, June 10, 2022",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Morning,Jun,Fri
43,"Thursday, May 26, 2022",Vadapav,Fastfood,20,1,20,Cash,Mr.,Night,May,Thu
98,"Saturday, December 24, 2022",Vadapav,Fastfood,20,1,20,Online,Mr.,Morning,Dec,Sat
127,"Saturday, December 3, 2022",Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Morning,Dec,Sat
153,"Thursday, July 21, 2022",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Evening,Jul,Thu
176,"Thursday, August 4, 2022",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Midnight,Aug,Thu
267,"Sunday, March 5, 2023",Vadapav,Fastfood,20,1,20,Cash,Mr.,Morning,Mar,Sun
294,"Friday, September 23, 2022",Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Evening,Sep,Fri
299,"Friday, July 22, 2022",Aalopuri,Fastfood,20,1,20,Online,Mrs.,Evening,Jul,Fri
348,"Monday, September 19, 2022",Vadapav,Fastfood,20,1,20,Online,Mrs.,Midnight,Sep,Mon
381,"Sunday, February 26, 2023",Vadapav,Fastfood,20,1,20,Online,Mr.,Morning,Feb,Sun
391,"Thursday, April 21, 2022",Aalopuri,Fastfood,20,1,20,Online,Mrs.,Night,Apr,Thu
441,"Wednesday, November 2, 2022",Aalopuri,Fastfood,20,1,20,Online,Mrs.,Midnight,Nov,Wed
482,"Tuesday, January 31, 2023",Aalopuri,Fastfood,20,1,20,Online,Mr.,Afternoon,Jan,Tue
546,"Saturday, July 9, 2022",Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Midnight,Jul,Sat
561,"Monday, June 13, 2022",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Midnight,Jun,Mon
574,"Saturday, October 22, 2022",Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Night,Oct,Sat
575,"Saturday, December 24, 2022",Vadapav,Fastfood,20,1,20,Online,Mrs.,Midnight,Dec,Sat
608,"Tuesday, February 28, 2023",Aalopuri,Fastfood,20,1,20,Online,Mr.,Midnight,Feb,Tue
726,"Sunday, September 11, 2022",Panipuri,Fastfood,20,1,20,Online,Mr.,Morning,Sep,Sun
728,"Wednesday, August 3, 2022",Vadapav,Fastfood,20,1,20,Online,Mr.,Midnight,Aug,Wed
743,"Wednesday, November 9, 2022",Panipuri,Fastfood,20,1,20,Cash,Mr.,Morning,Nov,Wed
774,"Wednesday, March 15, 2023",Vadapav,Fastfood,20,1,20,Online,Mrs.,Night,Mar,Wed
799,"Wednesday, January 11, 2023",Panipuri,Fastfood,20,1,20,Online,Mrs.,Night,Jan,Wed
808,"Wednesday, September 21, 2022",Panipuri,Fastfood,20,1,20,Online,Mr.,Morning,Sep,Wed
910,"Sunday, October 9, 2022",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Afternoon,Oct,Sun
949,"Saturday, January 7, 2023",Panipuri,Fastfood,20,1,20,Cash,Mrs.,Evening,Jan,Sat
972,"Saturday, March 11, 2023",Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Afternoon,Mar,Sat
975,"Sunday, January 15, 2023",Aalopuri,Fastfood,20,1,20,Cash,Mr.,Midnight,Jan,Sun
977,"Thursday, January 5, 2023",Aalopuri,Fastfood,20,1,20,Cash,Mr.,Evening,Jan,Thu
